Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2016,2016 Annual,Immunization HPV Males,Ohio,41,21,-0.77,27.7,14.3,"CDC, National Immunization Survey-Teen",2015
2016,2016 Annual,Immunization HPV Males - Above Poverty,Ohio,,22.7,,31.2,16,"CDC, National Immunization Survey-Teen",2015
2016,2016 Annual,Immunization HPV Males - Below Poverty,Ohio,,,,,,"CDC, National Immunization Survey-Teen",2015
2016,2016 Annual,Immunization HPV Males - Black,Ohio,,,,,,"CDC, National Immunization Survey-Teen",2015
2016,2016 Annual,Immunization HPV Males - Hispanic,Ohio,,,,,,"CDC, National Immunization Survey-Teen",2015
2016,2016 Annual,Immunization HPV Males - White,Ohio,,22.5,,31.3,15.7,"CDC, National Immunization Survey-Teen",2015
2016,2016 Annual,Immunizations - Adolescents,Ohio,35,-0.35,-0.35,,,America's Health Rankings composite measure,2016
2016,2016 Annual,Immunizations - Children,Ohio,40,68.3,-0.96,76.2,60.4,AHR data,
2016,2016 Annual,Income Disparity Ratio,Ohio,31,4.72,-0.445,0,0,"U.S. Census Bureau, American Community Survey",2015
2016,2016 Annual,Income Inequality - Gini Index,Ohio,25,0.464,,,,"U.S. Census Bureau, American Community Survey",2015
2016,2016 Annual,Infant Mortality,Ohio,42,7.1,1.08,,,AHR data,
2016,2016 Annual,Infant Mortality - American Indian/Alaskan Native,Ohio,,,,,,"CDC WONDER Online Database, Linked Birth/Infant Death files",2013-2014
2016,2016 Annual,Infant Mortality - Asian,Ohio,,4.2,,,,"CDC WONDER Online Database, Linked Birth/Infant Death files",2013-2014
2016,2016 Annual,Infant Mortality - Black,Ohio,,13,,,,"CDC WONDER Online Database, Linked Birth/Infant Death files",2013-2014
2016,2016 Annual,Infant Mortality - Hispanic,Ohio,,7.5,,,,"CDC WONDER Online Database, Linked Birth/Infant Death files",2013-2014
2016,2016 Annual,Infant Mortality - Mother Ages 15-19,Ohio,,10.6,,,,"CDC WONDER Online Database, Linked Birth/Infant Death files",2013-2014
2016,2016 Annual,Infant Mortality - Mother Ages 20-24,Ohio,,8.2,,,,"CDC WONDER Online Database, Linked Birth/Infant Death files",2013-2014
2016,2016 Annual,Infant Mortality - Mother Ages 25-29,Ohio,,6.7,,,,"CDC WONDER Online Database, Linked Birth/Infant Death files",2013-2014
2016,2016 Annual,Infant Mortality - Mother Ages 30-34,Ohio,,5.7,,,,"CDC WONDER Online Database, Linked Birth/Infant Death files",2013-2014
2016,2016 Annual,Infant Mortality - Mother Ages 35-39,Ohio,,5.8,,,,"CDC WONDER Online Database, Linked Birth/Infant Death files",2013-2014
2016,2016 Annual,Infant Mortality - Mother Ages 40-44,Ohio,,10.5,,,,"CDC WONDER Online Database, Linked Birth/Infant Death files",2013-2014
2016,2016 Annual,Infant Mortality - White,Ohio,42,5.9,1.031,,,"CDC WONDER Online Database, Linked Birth/Infant Death files",2013-2014
2016,2016 Annual,Infectious Disease,Ohio,24,-0.21,-0.21,,,America's Health Rankings composite measure,2016
2016,2016 Annual,Injury Deaths,Ohio,28,67.9,,68.8,67,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2012-2014
2016,2016 Annual,Injury Deaths - Ages 15-24,Ohio,,50.9,,52.9,48.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2012-2014
2016,2016 Annual,Injury Deaths - Ages 25-34,Ohio,,83.5,,86.2,80.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2012-2014
2016,2016 Annual,Injury Deaths - Ages 35-44,Ohio,,82,,84.7,79.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2012-2014
2016,2016 Annual,Injury Deaths - Ages 45-54,Ohio,,83.9,,86.5,81.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2012-2014
2016,2016 Annual,Injury Deaths - Ages 5-14,Ohio,,5.7,,6.4,5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2012-2014
2016,2016 Annual,Injury Deaths - Ages 55-64,Ohio,,66.6,,68.9,64.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2012-2014
2016,2016 Annual,Injury Deaths - Ages 65-74,Ohio,,60.8,,63.7,58,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2012-2014
2016,2016 Annual,Injury Deaths - American Indian/Alaskan Native,Ohio,,,,18,5.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2012-2014
2016,2016 Annual,Injury Deaths - Asian/Pacific Islander,Ohio,,24.2,,28.6,19.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2012-2014
2016,2016 Annual,Injury Deaths - Black,Ohio,,70.2,,72.7,67.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2012-2014
2016,2016 Annual,Injury Deaths - Female,Ohio,,42.1,,43,41.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2012-2014
2016,2016 Annual,Injury Deaths - Hispanic,Ohio,,37.6,,42,33.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2012-2014
2016,2016 Annual,Injury Deaths - Male,Ohio,,95.7,,97.2,94.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2012-2014
2016,2016 Annual,Injury Deaths - White,Ohio,,68.2,,69.1,67.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2012-2014
2016,2016 Annual,Insufficient Sleep,Ohio,38,37.1,0.84,38.5,35.6,"CDC, Behavioral Risk Factor Surveillance System",2014
2016,2016 Annual,"Insufficient Sleep - $25-$49,999",Ohio,31,36,0.3,39.1,32.9,"CDC, Behavioral Risk Factor Surveillance System",2014
2016,2016 Annual,"Insufficient Sleep - $50-$74,999",Ohio,44,37.5,1.15,41.4,33.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2016,2016 Annual,"Insufficient Sleep - $75,000 or More",Ohio,28,30.8,0.17,33.5,28,"CDC, Behavioral Risk Factor Surveillance System",2014
2016,2016 Annual,Insufficient Sleep - Ages 18-44,Ohio,43,40.3,1.19,43,37.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2016,2016 Annual,Insufficient Sleep - Ages 45-64,Ohio,38,39.4,0.59,41.5,37.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2016,2016 Annual,Insufficient Sleep - Ages 65+,Ohio,33,26,0.21,28.1,24,"CDC, Behavioral Risk Factor Surveillance System",2014
2016,2016 Annual,Insufficient Sleep - American Indian/Alaskan Native,Ohio,0,53.4,0,79.5,27.4,"CDC, Behavioral Risk Factor Surveillance System",2014
2016,2016 Annual,Insufficient Sleep - Asian,Ohio,0,34.6,0,47.4,21.9,"CDC, Behavioral Risk Factor Surveillance System",2014
2016,2016 Annual,Insufficient Sleep - Black,Ohio,0,48.5,0,53.9,43.1,"CDC, Behavioral Risk Factor Surveillance System",2014
2016,2016 Annual,Insufficient Sleep - College Grad,Ohio,25,28.1,0,30.4,25.9,"CDC, Behavioral Risk Factor Surveillance System",2014
2016,2016 Annual,Insufficient Sleep - Female,Ohio,39,36.6,0.84,38.5,34.8,"CDC, Behavioral Risk Factor Surveillance System",2014
2016,2016 Annual,Insufficient Sleep - Hawaiian/Pacific Islander,Ohio,0,,0,0,0,"CDC, Behavioral Risk Factor Surveillance System",2014
2016,2016 Annual,Insufficient Sleep - High School Grad,Ohio,45,40.8,0.91,43.3,38.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2016,2016 Annual,Insufficient Sleep - Hispanic,Ohio,0,39.9,0,49.8,29.9,"CDC, Behavioral Risk Factor Surveillance System",2014
2016,2016 Annual,"Insufficient Sleep - Less Than $25,000",Ohio,46,46.4,1.18,49.6,43.2,"CDC, Behavioral Risk Factor Surveillance System",2014
2016,2016 Annual,Insufficient Sleep - Less than High School,Ohio,41,44.8,0.7,50.3,39.2,"CDC, Behavioral Risk Factor Surveillance System",2014
2016,2016 Annual,Insufficient Sleep - Male,Ohio,40,37.5,0.82,39.8,35.3,"CDC, Behavioral Risk Factor Surveillance System",2014
2016,2016 Annual,Insufficient Sleep - Rural,Ohio,0,38.9,0,41.8,36,"CDC, Behavioral Risk Factor Surveillance System",2014
2016,2016 Annual,Insufficient Sleep - Some College,Ohio,40,39.7,0.63,42.6,36.7,"CDC, Behavioral Risk Factor Surveillance System",2014
2016,2016 Annual,Insufficient Sleep - Suburban,Ohio,0,32.8,0,35.5,30.1,"CDC, Behavioral Risk Factor Surveillance System",2014
2016,2016 Annual,Insufficient Sleep - Urban,Ohio,42,36.8,0.81,39.7,33.9,"CDC, Behavioral Risk Factor Surveillance System",2014
2016,2016 Annual,Insufficient Sleep - White,Ohio,44,35.3,1.33,36.9,33.8,"CDC, Behavioral Risk Factor Surveillance System",2014
2016,2016 Annual,Low Birthweight,Ohio,35,8.5,0.43,8.6,8.4,"CDC WONDER Online Database, Natality public-use data",2014
2016,2016 Annual,Low Birthweight - Black/African American,Ohio,,13.6,,,,"CDC WONDER Online Database, Natality public-use data",2014
2016,2016 Annual,Low Birthweight - College Graduate,Ohio,,6.6,,,,"CDC WONDER Online Database, Natality public-use data",2014
2016,2016 Annual,Low Birthweight - High School Graduate,Ohio,,9.8,,,,"CDC WONDER Online Database, Natality public-use data",2014
2016,2016 Annual,Low Birthweight - Hispanic,Ohio,,7.8,,,,"CDC WONDER Online Database, Natality public-use data",2014
2016,2016 Annual,Low Birthweight - Less than High School,Ohio,,11.1,,,,"CDC WONDER Online Database, Natality public-use data",2014
2016,2016 Annual,Low Birthweight - Mother Ages 15-19,Ohio,,9.5,,,,"CDC WONDER Online Database, Natality public-use data",2014
2016,2016 Annual,Low Birthweight - Mother Ages 20-24,Ohio,,9.1,,,,"CDC WONDER Online Database, Natality public-use data",2014
2016,2016 Annual,Low Birthweight - Mother Ages 25-29,Ohio,,8.1,,,,"CDC WONDER Online Database, Natality public-use data",2014
2016,2016 Annual,Low Birthweight - Mother Ages 30-34,Ohio,,7.8,,,,"CDC WONDER Online Database, Natality public-use data",2014
2016,2016 Annual,Low Birthweight - Mother Ages 35-39,Ohio,,8.8,,,,"CDC WONDER Online Database, Natality public-use data",2014
2016,2016 Annual,Low Birthweight - Mother Ages 40-44,Ohio,,10.2,,,,"CDC WONDER Online Database, Natality public-use data",2014
2016,2016 Annual,Low Birthweight - Some College,Ohio,,8.4,,,,"CDC WONDER Online Database, Natality public-use data",2014
2016,2016 Annual,Low Birthweight - White,Ohio,,7.3,,,,"CDC WONDER Online Database, Natality public-use data",2014
2016,2016 Annual,Median Household Income,Ohio,31,53301,-0.353,57136.7,49465.3,"U.S. Census Bureau, Current Population Survey, Annual Social and Economic Supplement",2015
2016,2016 Annual,Meningococcal Immunizations,Ohio,33,76.1,-0.48,82.1,70.1,"CDC, National Immunization Survey-Teen",2015
2016,2016 Annual,Obesity,Ohio,24,29.8,0,31.2,28.4,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Obesity - $25-$49,999",Ohio,31,34.9,0.52,38.1,31.8,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Obesity - $50-$74,999",Ohio,31,33.4,0.48,37.2,29.6,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Obesity - $75,000 or More",Ohio,28,27.1,0.32,29.8,24.4,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Obesity - Ages 18-44,Ohio,18,25,-0.19,27.5,22.5,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Obesity - Ages 45-64,Ohio,33,36.3,0.6,38.5,34.1,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Obesity - Ages 65+,Ohio,28,29,0.42,31.1,26.9,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Obesity - American Indian/Alaskan Native,Ohio,,51.6,,75.2,28,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Obesity - Asian,Ohio,,8.8,,15.8,1.8,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Obesity - Black,Ohio,,34.9,,40.1,29.8,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Obesity - College Grad,Ohio,27,23.9,0.39,26.1,21.7,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Obesity - Female,Ohio,21,28.4,-0.05,30.3,26.6,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Obesity - Hawaiian/Pacific Islander,Ohio,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Obesity - High School Grad,Ohio,26,34.4,-0.03,36.9,31.9,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Obesity - Hispanic,Ohio,,19.5,,27.8,11.3,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Obesity - Less Than $25,000",Ohio,10,32.9,-0.83,36.1,29.7,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Obesity - Less than High School,Ohio,9,31.7,-1.12,37.1,26.3,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Obesity - Male,Ohio,31,31.1,0.54,33.2,29,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Obesity - Rural,Ohio,,34.6,,37.2,32.1,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Obesity - Some College,Ohio,30,34.8,0.47,37.7,32,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Obesity - Suburban,Ohio,31,32.3,0.52,35.5,29.1,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Obesity - Urban,Ohio,33,31.7,0.6,34,29.3,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Obesity - White,Ohio,31,29.7,0.46,31.2,28.2,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Obesity Rate of Change,Ohio,,0.29,,,,"CDC, Behavioral Risk Factor Surveillance System",2011-2015
2016,2016 Annual,Obesity Rate of Change-College Graduate,Ohio,,0.36,,,,"CDC, Behavioral Risk Factor Surveillance System",2011-2015
2016,2016 Annual,Obesity Rate of Change-High School Graduate,Ohio,,0.4,,,,"CDC, Behavioral Risk Factor Surveillance System",2011-2015
2016,2016 Annual,Obesity Rate of Change-Less than High School,Ohio,,-0.92,,,,"CDC, Behavioral Risk Factor Surveillance System",2011-2015
2016,2016 Annual,Obesity Rate of Change-Some College,Ohio,,0.59,,,,"CDC, Behavioral Risk Factor Surveillance System",2011-2015
2016,2016 Annual,Occupational Fatalities,Ohio,18,3.9,0.105,4.3,3.5,"U.S. Bureau of Labor Statistics, Census of Fatal Occupational Injuries; U.S. Bureau of Economic Analysis",2012-2014
2016,2016 Annual,Overall,Ohio,40,-0.391,-0.391,,,America's Health Rankings composite measure,2016
2016,2016 Annual,"Personal Income, Per Capita ",Ohio,29,43478,-0.592,,,U.S. Bureau of Economic Analysis,2015
2016,2016 Annual,Pertussis,Ohio,35,12.6,0.22,,,"CDC, National Notifiable Infectious Diseases Surveillance System, Annual Tables of Infectious Disease Data",2014
2016,2016 Annual,Physical Inactivity,Ohio,33,27,0.19,28.4,25.7,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Physical Inactivity - $25-$49,999",Ohio,34,31.9,0.52,35.1,28.7,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Physical Inactivity - $50-$74,999",Ohio,23,23.2,-0.11,26.6,19.8,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Physical Inactivity - $75,000 or More",Ohio,29,17.4,0.17,19.6,15.3,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Physical Inactivity - Ages 18-44,Ohio,29,22,0.03,24.4,19.5,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Physical Inactivity - Ages 45-64,Ohio,30,29.1,0.2,31.2,27,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Physical Inactivity - Ages 65+,Ohio,35,33.8,0.5,35.9,31.6,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Physical Inactivity - American Indian/Alaskan Native,Ohio,,51.4,,75.7,27.1,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Physical Inactivity - Asian,Ohio,,22.4,,34.5,10.2,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Physical Inactivity - Black,Ohio,,32.7,,38,27.5,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Physical Inactivity - College Grad,Ohio,35,16.5,0.41,18.4,14.6,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Physical Inactivity - Female,Ohio,32,28.1,0.23,29.9,26.3,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Physical Inactivity - Hawaiian/Pacific Islander,Ohio,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Physical Inactivity - High School Grad,Ohio,23,34,0.02,36.5,31.6,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Physical Inactivity - Hispanic,Ohio,,27.4,,38.6,16.3,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Physical Inactivity - Less Than $25,000",Ohio,26,38.4,0.14,41.9,34.9,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Physical Inactivity - Less than High School,Ohio,28,43.5,0.26,49.6,37.4,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Physical Inactivity - Male,Ohio,32,25.9,0.35,28,23.8,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Physical Inactivity - Rural,Ohio,,32.4,,34.9,30,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Physical Inactivity - Some College,Ohio,26,26.4,0.18,29,23.9,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Physical Inactivity - Suburban,Ohio,26,28.2,0.15,31.2,25.2,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Physical Inactivity - Urban,Ohio,36,29.3,0.42,31.5,27,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Physical Inactivity - White,Ohio,37,26.3,0.43,27.7,24.8,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Policy,Ohio,29,-0.012,-0.012,,,America's Health Rankings composite measure,2016
2016,2016 Annual,Poor Mental Health Days,Ohio,35,3.9,0.41,4.1,3.6,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Poor Mental Health Days - $25-$49,999",Ohio,31,3.7,0.43,4.2,3.1,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Poor Mental Health Days - $50-$74,999",Ohio,43,3.4,0.79,4,2.7,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Poor Mental Health Days - $75,000 or More",Ohio,7,1.9,-0.96,2.2,1.6,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Mental Health Days - Ages 18-44,Ohio,31,4.4,0.63,4.9,3.9,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Mental Health Days - Ages 45-64,Ohio,33,4.1,0.28,4.5,3.7,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Mental Health Days - Ages 65+,Ohio,23,2.3,-0.27,2.6,2,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Mental Health Days - American Indian/Alaskan Native,Ohio,,4.6,,8.6,0.6,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Mental Health Days - Asian,Ohio,,1.4,,2.4,0.3,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Mental Health Days - Black,Ohio,,4.1,,5.1,3.2,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Mental Health Days - College Grad,Ohio,41,2.7,0.98,3,2.3,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Mental Health Days - Female,Ohio,37,4.6,0.73,4.9,4.2,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Mental Health Days - Hawaiian/Pacific Islander,Ohio,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Mental Health Days - High School Grad,Ohio,23,3.8,-0.18,4.2,3.4,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Mental Health Days - Hispanic,Ohio,,5.6,,7.9,3.4,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Poor Mental Health Days - Less Than $25,000",Ohio,36,6.8,0.91,7.5,6,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Mental Health Days - Less than High School,Ohio,37,6.3,1.12,7.6,5,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Mental Health Days - Male,Ohio,20,3.1,-0.23,3.5,2.7,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Mental Health Days - Rural,Ohio,,3.5,,3.9,3.1,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Mental Health Days - Some College,Ohio,28,3.8,0,4.3,3.4,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Mental Health Days - Suburban,Ohio,38,3.5,0.28,4,2.9,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Mental Health Days - Urban,Ohio,40,3.7,0.86,4.1,3.3,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Mental Health Days - White,Ohio,34,3.8,0.2,4,3.5,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Physical Health Days,Ohio,27,3.9,0.18,4.2,3.7,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Poor Physical Health Days - $25-$49,999",Ohio,21,4,0,4.5,3.6,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Poor Physical Health Days - $50-$74,999",Ohio,24,3,-0.19,3.6,2.3,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Poor Physical Health Days - $75,000 or More",Ohio,21,2.1,-0.36,2.4,1.7,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Physical Health Days - Ages 18-44,Ohio,19,2.5,-0.27,2.8,2.1,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Physical Health Days - Ages 45-64,Ohio,32,5,0.11,5.4,4.6,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Physical Health Days - Ages 65+,Ohio,27,5.2,-0.15,5.7,4.8,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Physical Health Days - American Indian/Alaskan Native,Ohio,,9.4,,14.4,4.3,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Physical Health Days - Asian,Ohio,,1.6,,2.7,0.4,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Physical Health Days - Black,Ohio,,4.1,,5,3.2,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Physical Health Days - College Grad,Ohio,9,2.2,-0.64,2.5,1.9,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Physical Health Days - Female,Ohio,24,4.2,0,4.6,3.9,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Physical Health Days - Hawaiian/Pacific Islander,Ohio,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Physical Health Days - High School Grad,Ohio,29,4.7,0,5.2,4.3,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Physical Health Days - Hispanic,Ohio,,4,,6.2,1.8,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Poor Physical Health Days - Less Than $25,000",Ohio,17,6.9,-0.2,7.6,6.3,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Physical Health Days - Less than High School,Ohio,22,6.7,0,7.8,5.6,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Physical Health Days - Male,Ohio,28,3.6,0.19,3.9,3.3,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Physical Health Days - Rural,Ohio,,4.6,,5,4.1,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Physical Health Days - Some College,Ohio,24,4.2,0,4.6,3.7,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Physical Health Days - Suburban,Ohio,26,4.3,-0.19,4.9,3.8,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Physical Health Days - Urban,Ohio,39,4.8,0.83,5.3,4.4,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Poor Physical Health Days - White,Ohio,26,3.9,-0.16,4.2,3.7,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Premature Death,Ohio,38,8063,0.71,8133,7993,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014
2016,2016 Annual,Preterm Birth,Ohio,39,10.3,0.619,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014
2016,2016 Annual,Preventable Hospitalizations,Ohio,43,59.8,0.88,60.3,59.3,The Dartmouth Atlas of Health Care,2014
2016,2016 Annual,Preventable Hospitalizations - Black,Ohio,,73,,74.9,71.1,The Dartmouth Atlas of Health Care,2014
2016,2016 Annual,Preventable Hospitalizations - White,Ohio,,58.7,,59.2,58.2,The Dartmouth Atlas of Health Care,2014
2016,2016 Annual,Primary Care Physicians,Ohio,13,162,0.5,,,"Special data request for information on active state licensed physicians provided by Redi-Data, Inc., Sept 28, 2018; U.S. Census Bureau Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2017",Oct-16
2016,2016 Annual,Public Health Funding,Ohio,45,50,-1.07,,,Trust for America's Health Health,2014-2015
2016,2016 Annual,Salmonella,Ohio,6,10.4,-1.03,,,"CDC, National Notifiable Infectious Diseases Surveillance System, Annual Tables of Infectious Disease Data",2014
2016,2016 Annual,Seat Belt Use,Ohio,38,83.4,-0.5,84.7,82.2,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Seat Belt Use - $25-$49,999",Ohio,38,81.3,-0.91,84.2,78.4,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Seat Belt Use - $50-$74,999",Ohio,34,84.7,-0.65,87.8,81.5,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,"Seat Belt Use - $75,000 or More",Ohio,37,87,-0.82,89.2,84.8,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Seat Belt Use - Ages 18 to 44,Ohio,41,79.2,-0.99,81.6,76.8,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Seat Belt Use - Ages 45 to 64,Ohio,36,85.7,-0.67,87.4,84.1,"CDC, Behavioral Risk Factor Surveillance System",2015
2016,2016 Annual,Seat Belt Use - Ages 65+,Ohio,34,88.2,-0.54,89.7,86.7,"CDC, Behavioral Risk Factor Surveillance System",2015
