Mother_Education_Code,Mother_Weight_Gain_Code,Pre-pregnancy_Diabetes_Code,Pre-pregnancy_Hypertension_Code,Five_min_APGAR_score_code,Average_Age_Mother_years,Average_Birth_Weight_grams,Average_Prenatal_Visits,Average_OE_Gestational_Age_weeks,Average_Pre-pregnancy_BMI,Births
3.0,10,1,1,99,31.0,2155.0,0.0,40.0,25.0,1
4.0,10,1,1,2,36.0,3515.0,22.0,38.0,30.6,1
4.0,10,1,1,3,33.33,2387.0,8.33,32.33,41.3,3
4.0,10,1,1,6,28.0,2182.0,15.0,33.0,30.0,1
4.0,10,1,1,7,29.0,3230.0,14.12,36.0,42.86,8
4.0,10,1,1,8,33.86,2733.1,14.0,35.62,38.39,21
4.0,10,1,1,9,32.69,3089.88,13.25,36.73,39.2,78
4.0,10,1,1,10,44.0,3660.0,9.0,37.0,44.1,1
5.0,10,1,1,1,34.0,464.0,7.0,21.0,40.8,1
5.0,10,1,1,2,34.0,328.0,7.0,20.0,40.8,1
5.0,10,1,1,3,36.0,1276.0,14.0,29.0,29.9,1
5.0,10,1,1,5,33.0,3279.5,12.5,37.5,44.55,2
5.0,10,1,1,6,35.5,2840.0,1.0,36.0,35.65,2
5.0,10,1,1,7,33.0,2687.33,7.67,33.67,31.43,3
5.0,10,1,1,8,31.3,2849.2,13.3,35.9,38.25,10
5.0,10,1,1,9,34.48,3059.48,13.19,36.78,38.42,27
5.0,10,1,1,10,42.0,2296.0,26.0,37.0,33.8,1
6.0,10,1,1,7,38.5,2270.0,11.0,34.0,29.15,2
6.0,10,1,1,8,37.0,2894.43,13.29,34.29,39.83,7
6.0,10,1,1,9,34.04,3129.88,15.56,37.35,36.53,26
7.0,10,1,1,6,36.0,2535.0,9.0,37.0,57.8,1
7.0,10,1,1,8,30.0,2295.0,9.0,36.0,39.05,2
7.0,10,1,1,9,34.08,3229.92,12.0,37.25,35.92,12
7.0,10,1,1,10,36.0,2920.0,14.0,39.0,32.9,1
8.0,10,1,1,9,37.2,3123.2,15.4,37.2,37.54,5
1.0,11,1,1,0,33.0,590.0,4.0,27.0,30.3,1
1.0,11,1,1,7,40.0,3950.0,13.0,38.0,25.4,1
1.0,11,1,1,9,39.0,3180.4,12.6,37.8,36.68,5
2.0,11,1,1,6,36.0,2608.0,11.0,36.0,22.8,1
2.0,11,1,1,7,42.0,1880.0,3.0,32.0,32.9,1
2.0,11,1,1,8,33.78,2590.22,14.78,35.78,33.28,9
2.0,11,1,1,9,36.75,2873.62,14.06,36.81,34.91,16
3.0,11,1,1,1,29.0,368.0,3.0,21.0,52.3,1
3.0,11,1,1,3,29.67,852.0,6.33,27.67,33.47,3
3.0,11,1,1,4,25.0,2580.0,21.0,35.0,34.7,1
3.0,11,1,1,5,31.5,3114.0,15.0,37.0,34.0,2
3.0,11,1,1,6,27.5,765.5,11.5,27.5,32.75,2
3.0,11,1,1,7,37.0,4516.5,7.5,37.0,34.5,2
3.0,11,1,1,8,32.86,3138.43,11.0,36.57,40.54,14
3.0,11,1,1,9,32.4,3218.85,12.58,37.37,38.77,67
3.0,11,1,1,10,38.0,2628.0,22.0,38.0,38.2,1
4.0,11,1,1,3,33.5,2325.0,11.0,33.0,39.3,2
4.0,11,1,1,5,34.5,2495.0,7.5,37.5,50.5,2
4.0,11,1,1,6,30.33,2706.33,10.0,33.0,36.87,3
4.0,11,1,1,7,33.6,2037.0,10.0,32.6,40.84,5
4.0,11,1,1,8,29.67,2840.58,13.25,36.58,42.72,12
4.0,11,1,1,9,32.04,2743.26,12.54,35.9,37.92,50
5.0,11,1,1,6,29.0,2012.0,10.0,33.0,33.7,1
5.0,11,1,1,7,35.0,1789.67,8.0,31.33,40.87,3
5.0,11,1,1,8,34.33,3485.33,13.0,36.67,42.53,3
5.0,11,1,1,9,32.61,3320.89,12.44,37.5,38.67,18
5.0,11,1,1,10,36.0,3050.0,12.0,39.0,41.6,1
6.0,11,1,1,4,46.0,3317.0,11.0,37.0,39.0,1
6.0,11,1,1,7,33.0,2309.6,13.8,32.6,43.88,5
6.0,11,1,1,8,34.25,2599.38,16.88,35.62,39.45,8
6.0,11,1,1,9,34.03,2965.5,13.77,36.56,35.14,34
7.0,11,1,1,6,32.0,1350.0,8.0,29.0,37.4,1
7.0,11,1,1,7,34.0,3208.0,27.0,39.0,35.1,1
7.0,11,1,1,8,37.0,2829.0,12.5,37.25,37.15,4
7.0,11,1,1,9,35.43,3148.43,14.0,37.29,39.69,14
7.0,11,1,1,10,30.0,3940.0,19.0,38.0,45.6,1
8.0,11,1,1,9,32.33,2891.67,18.33,37.67,32.17,3
1.0,12,1,1,1,29.0,1332.0,2.0,33.0,20.2,1
1.0,12,1,1,3,35.0,3345.0,8.0,36.0,40.3,1
1.0,12,1,1,7,38.0,3498.0,18.0,38.0,35.4,1
1.0,12,1,1,8,33.4,3111.0,10.0,37.0,33.86,5
1.0,12,1,1,9,37.33,2965.33,13.11,36.22,34.88,9
2.0,12,1,1,0,32.0,3400.0,14.0,38.0,52.0,1
2.0,12,1,1,1,34.0,1515.0,10.0,32.0,33.1,1
2.0,12,1,1,3,28.0,964.0,10.0,27.0,23.3,1
2.0,12,1,1,4,31.0,3570.0,13.0,36.0,47.0,1
2.0,12,1,1,5,29.5,2444.0,9.0,34.0,42.5,2
2.0,12,1,1,7,38.5,2768.5,7.0,33.5,38.75,2
2.0,12,1,1,8,31.43,2175.57,11.29,34.0,37.27,7
2.0,12,1,1,9,31.46,3052.41,13.22,37.11,38.38,37
3.0,12,1,1,4,36.0,1077.5,9.0,30.5,30.0,2
3.0,12,1,1,6,33.0,2780.0,14.67,33.33,33.57,3
3.0,12,1,1,7,33.0,2835.0,15.0,34.5,42.15,2
3.0,12,1,1,8,29.94,2431.61,10.76,33.72,37.53,18
3.0,12,1,1,9,32.41,3159.05,13.07,37.06,37.98,63
4.0,12,1,1,1,40.0,3590.0,12.0,39.0,50.6,1
4.0,12,1,1,2,23.0,3373.0,6.0,37.0,41.1,1
4.0,12,1,1,4,38.0,2722.0,13.0,35.0,60.7,1
4.0,12,1,1,5,29.0,2693.0,13.0,39.0,30.5,1
4.0,12,1,1,6,30.0,2005.0,13.0,34.0,40.2,2
4.0,12,1,1,7,33.14,1889.0,8.57,31.43,42.31,7
4.0,12,1,1,8,31.82,2652.41,15.59,34.71,35.08,17
4.0,12,1,1,9,32.74,3065.85,14.61,36.83,40.69,53
4.0,12,1,1,10,39.0,3316.0,4.0,38.0,33.3,1
4.0,12,1,1,99,34.0,487.0,10.0,22.0,42.3,1
5.0,12,1,1,2,26.0,2840.0,19.0,37.0,29.0,1
5.0,12,1,1,5,30.0,1956.0,13.0,32.0,43.3,1
5.0,12,1,1,7,37.0,3175.0,18.0,36.0,50.4,1
5.0,12,1,1,8,28.83,2969.67,15.5,35.67,35.75,6
5.0,12,1,1,9,33.86,2946.38,16.0,36.62,38.65,21
6.0,12,1,1,3,42.0,720.0,4.0,24.0,47.9,1
6.0,12,1,1,6,42.0,539.0,5.0,25.0,25.0,1
6.0,12,1,1,7,34.67,2239.33,12.67,34.33,51.83,3
6.0,12,1,1,8,34.38,2375.75,12.25,35.12,35.96,8
6.0,12,1,1,9,35.29,3175.38,13.67,37.38,37.8,21
7.0,12,1,1,0,37.0,2050.0,8.0,32.0,28.3,1
7.0,12,1,1,7,36.0,2525.0,15.0,34.0,31.6,1
7.0,12,1,1,8,39.2,2229.2,13.2,33.8,39.8,5
7.0,12,1,1,9,34.5,2736.5,12.29,36.07,34.81,14
8.0,12,1,1,9,41.67,1993.0,11.33,33.67,32.33,3
1.0,13,1,1,6,41.0,1900.0,10.0,32.0,26.9,1
1.0,13,1,1,8,39.5,2516.0,8.5,35.0,37.05,4
1.0,13,1,1,9,37.36,3254.09,11.82,37.73,31.41,11
2.0,13,1,1,1,35.0,1106.0,16.0,26.0,46.7,1
2.0,13,1,1,5,29.0,662.0,7.0,27.0,28.1,1
2.0,13,1,1,7,29.0,2657.33,11.0,34.67,37.8,3
2.0,13,1,1,8,27.5,2606.17,12.67,34.67,31.77,6
2.0,13,1,1,9,32.75,3075.75,12.95,37.12,39.24,24
3.0,13,1,1,1,29.5,365.0,2.5,19.0,40.6,2
3.0,13,1,1,2,23.0,265.0,17.0,21.0,27.0,1
3.0,13,1,1,3,39.0,2692.0,23.0,36.0,63.1,1
3.0,13,1,1,4,33.0,950.0,5.0,29.0,20.1,1
3.0,13,1,1,5,29.5,3160.5,13.25,36.25,38.85,4
3.0,13,1,1,6,32.67,2295.0,10.33,35.33,38.93,3
3.0,13,1,1,7,31.5,2518.5,12.33,34.0,37.75,6
3.0,13,1,1,8,32.6,2920.3,10.15,35.25,38.82,20
3.0,13,1,1,9,32.08,3180.22,12.3,37.29,40.13,59
3.0,13,1,1,10,23.0,3345.0,18.0,38.0,35.6,1
3.0,13,1,1,99,36.0,794.0,8.0,26.0,49.6,1
4.0,13,1,1,1,28.0,2880.0,10.0,39.0,44.1,1
4.0,13,1,1,2,28.0,2260.0,24.0,32.0,26.9,1
4.0,13,1,1,5,35.0,3289.0,11.0,36.0,34.0,1
4.0,13,1,1,6,39.0,3380.0,14.0,37.0,29.4,1
4.0,13,1,1,7,29.6,2229.4,8.75,32.6,40.06,5
4.0,13,1,1,8,33.94,2805.47,14.76,36.0,36.79,17
4.0,13,1,1,9,32.36,3097.33,13.81,37.15,39.93,55
4.0,13,1,1,10,26.0,3495.0,10.0,39.0,24.6,1
5.0,13,1,1,4,36.0,1750.0,14.0,32.0,41.6,1
5.0,13,1,1,5,33.0,370.0,11.0,24.0,28.3,1
5.0,13,1,1,6,26.0,1840.0,7.0,34.0,55.6,1
5.0,13,1,1,7,41.0,2257.0,14.0,39.0,35.5,1
5.0,13,1,1,8,33.0,2834.25,13.5,35.75,33.32,4
5.0,13,1,1,9,33.79,3319.62,17.12,37.21,38.28,24
6.0,13,1,1,1,38.0,425.0,4.0,21.0,35.9,1
6.0,13,1,1,7,37.5,2883.5,34.0,36.0,41.6,2
6.0,13,1,1,8,34.29,2503.86,11.0,34.57,39.61,7
6.0,13,1,1,9,34.68,3121.94,13.6,37.0,38.78,50
7.0,13,1,1,7,33.0,1940.0,17.5,34.5,40.9,2
7.0,13,1,1,8,34.4,2437.2,12.8,34.0,31.06,5
7.0,13,1,1,9,34.14,3022.5,12.93,37.57,35.73,14
7.0,13,1,1,10,39.0,2939.0,10.0,38.0,33.3,1
8.0,13,1,1,8,37.0,2268.0,10.0,36.0,24.7,1
8.0,13,1,1,9,36.0,2926.67,11.0,36.33,38.43,3
1.0,14,1,1,8,37.0,3402.0,20.0,38.0,26.0,1
1.0,14,1,1,9,38.78,3497.33,14.75,37.44,35.08,9
2.0,14,1,1,3,40.0,510.0,3.0,28.0,31.2,1
2.0,14,1,1,5,34.5,1579.5,9.0,32.0,34.6,2
2.0,14,1,1,7,35.0,3391.67,15.0,36.0,36.97,3
2.0,14,1,1,8,33.75,2203.0,11.86,32.62,34.1,8
2.0,14,1,1,9,33.65,3165.87,12.65,37.22,37.79,23
2.0,14,1,1,10,32.0,4026.0,16.0,39.0,29.3,1
3.0,14,1,1,1,36.0,310.0,4.0,20.0,50.1,1
3.0,14,1,1,4,21.0,2980.0,16.0,34.0,28.0,1
3.0,14,1,1,5,23.0,1220.0,7.0,27.0,35.7,1
3.0,14,1,1,6,35.5,1725.0,8.0,33.5,34.1,2
3.0,14,1,1,7,33.5,2661.75,19.25,36.75,46.77,4
3.0,14,1,1,8,30.86,2645.43,16.07,35.07,39.54,14
3.0,14,1,1,9,33.33,3075.06,15.79,36.76,39.13,63
3.0,14,1,1,10,21.0,3684.0,7.0,35.0,36.9,1
4.0,14,1,1,5,26.0,4734.0,14.0,36.0,40.1,1
4.0,14,1,1,6,39.33,2801.33,14.33,34.33,38.17,3
4.0,14,1,1,7,32.78,3534.56,12.78,36.67,42.44,9
4.0,14,1,1,8,34.93,3009.36,12.57,36.21,37.01,14
4.0,14,1,1,9,32.26,2834.57,14.81,35.98,36.49,53
4.0,14,1,1,10,43.0,3288.0,2.0,39.0,39.6,1
5.0,14,1,1,6,32.0,2379.0,5.0,35.0,47.4,1
5.0,14,1,1,7,33.5,2135.0,11.0,32.5,38.8,2
5.0,14,1,1,8,37.0,3260.0,13.0,37.0,28.3,1
5.0,14,1,1,9,35.38,3205.71,14.35,37.19,36.0,21
6.0,14,1,1,4,31.0,2647.5,15.0,31.0,37.35,2
6.0,14,1,1,7,27.0,3033.0,13.0,39.0,37.8,1
6.0,14,1,1,8,34.29,2497.14,12.43,33.71,38.59,7
6.0,14,1,1,9,36.67,3083.38,11.21,36.79,36.15,24
7.0,14,1,1,7,40.5,3350.0,13.0,36.0,38.25,2
7.0,14,1,1,8,36.0,3362.75,16.75,36.25,37.83,4
7.0,14,1,1,9,36.88,2978.29,14.94,35.88,36.55,17
8.0,14,1,1,8,37.0,3850.0,8.0,37.0,42.0,1
8.0,14,1,1,9,44.0,3005.0,12.0,38.0,25.6,1
1.0,15,1,1,6,39.0,1270.0,12.0,32.0,23.6,1
1.0,15,1,1,8,37.4,2098.4,11.0,33.6,33.34,5
1.0,15,1,1,9,33.71,2865.07,10.29,36.21,34.53,14
2.0,15,1,1,1,34.33,680.67,4.0,25.33,35.7,3
2.0,15,1,1,2,39.0,2459.0,7.0,36.0,36.2,1
2.0,15,1,1,3,29.0,2355.0,6.0,36.0,31.8,1
2.0,15,1,1,5,43.0,770.0,10.0,26.0,26.4,1
2.0,15,1,1,6,33.0,1910.0,0.0,32.0,39.9,1
2.0,15,1,1,7,35.0,3265.5,11.83,36.33,33.37,6
2.0,15,1,1,8,32.4,2684.9,13.44,36.1,39.67,10
2.0,15,1,1,9,30.57,2856.74,10.68,35.91,34.86,23
2.0,15,1,1,10,41.0,3164.0,15.0,38.0,41.3,1
3.0,15,1,1,1,32.5,1695.0,11.5,33.5,49.05,2
3.0,15,1,1,2,34.0,3405.0,8.0,34.0,33.8,1
3.0,15,1,1,5,41.0,2552.0,3.0,37.0,31.1,1
3.0,15,1,1,6,32.8,1968.0,9.2,31.6,40.52,5
3.0,15,1,1,7,31.64,2284.57,10.93,31.93,40.66,14
3.0,15,1,1,8,31.75,2452.0,11.3,34.15,37.93,20
3.0,15,1,1,9,31.49,3014.14,12.23,36.7,39.2,84
3.0,15,1,1,10,33.0,3409.0,21.5,37.5,33.8,2
4.0,15,1,1,3,34.0,4340.0,10.0,37.0,35.4,1
4.0,15,1,1,5,37.0,2547.0,15.5,35.0,31.95,2
4.0,15,1,1,7,33.86,2782.14,9.43,35.0,36.27,7
4.0,15,1,1,8,31.44,2819.76,12.68,34.92,39.65,25
4.0,15,1,1,9,33.46,3137.57,14.94,36.59,37.61,70
4.0,15,1,1,10,29.0,3203.0,16.0,38.0,29.5,1
4.0,15,1,1,99,27.0,3625.0,5.0,38.0,53.7,1
5.0,15,1,1,4,28.0,1332.0,6.0,28.0,44.7,1
5.0,15,1,1,5,31.0,2659.0,6.0,34.0,29.7,1
5.0,15,1,1,6,28.0,3520.0,19.0,39.0,38.2,1
5.0,15,1,1,7,35.67,2230.0,10.33,33.33,42.2,3
5.0,15,1,1,8,33.31,2764.62,11.46,34.92,36.82,13
5.0,15,1,1,9,33.0,3133.0,13.59,37.0,37.26,22
6.0,15,1,1,4,35.0,2296.0,16.0,35.0,27.9,1
6.0,15,1,1,5,39.0,2840.0,13.0,38.0,34.6,1
6.0,15,1,1,7,31.67,3018.17,13.5,34.5,40.73,6
6.0,15,1,1,8,32.75,3425.0,22.25,36.5,36.85,4
6.0,15,1,1,9,34.93,3155.59,15.44,37.63,36.63,41
6.0,15,1,1,10,27.0,3345.0,16.0,39.0,45.4,1
7.0,15,1,1,4,27.0,630.0,8.0,25.0,54.1,1
7.0,15,1,1,6,36.0,4340.0,16.0,38.0,36.6,1
7.0,15,1,1,8,42.0,2315.33,9.67,33.67,40.97,3
7.0,15,1,1,9,35.75,2982.42,12.5,36.58,35.34,12
7.0,15,1,1,99,27.0,620.0,8.0,25.0,54.1,1
8.0,15,1,1,8,35.0,3080.0,16.0,38.0,48.2,1
8.0,15,1,1,9,35.5,2348.5,8.5,34.5,29.45,2
8.0,15,1,1,10,40.0,3175.0,15.0,37.0,46.6,1
1.0,16,1,1,9,37.75,3425.42,14.33,37.33,34.7,12
2.0,16,1,1,3,33.33,1759.67,12.67,33.0,32.5,3
2.0,16,1,1,7,38.33,3409.0,16.67,37.67,35.0,3
2.0,16,1,1,8,30.4,2566.6,7.8,34.4,39.48,5
2.0,16,1,1,9,32.58,3128.96,11.83,36.79,35.69,24
3.0,16,1,1,1,32.0,358.0,10.0,20.5,37.25,2
3.0,16,1,1,4,29.0,2697.5,18.5,33.5,35.6,2
3.0,16,1,1,5,35.5,2341.0,16.0,30.5,35.0,2
3.0,16,1,1,6,33.5,1887.0,9.0,30.5,29.7,4
3.0,16,1,1,7,33.78,2676.0,12.22,35.22,43.23,9
3.0,16,1,1,8,30.65,2939.65,12.83,35.48,38.07,23
3.0,16,1,1,9,31.98,3031.77,13.77,36.97,37.15,61
3.0,16,1,1,10,33.0,4080.0,13.0,37.0,35.8,1
4.0,16,1,1,3,37.0,2304.5,11.0,36.5,43.15,2
4.0,16,1,1,5,32.0,1896.67,7.33,31.67,38.23,3
4.0,16,1,1,6,29.5,2136.0,9.5,33.0,42.4,2
4.0,16,1,1,7,38.5,3376.0,11.0,37.5,41.1,2
4.0,16,1,1,8,31.95,3101.2,13.1,36.0,34.94,20
4.0,16,1,1,9,32.82,3122.67,13.96,36.98,38.69,57
4.0,16,1,1,10,32.0,4171.0,20.0,37.0,34.7,1
5.0,16,1,1,3,28.0,4563.0,10.0,40.0,46.0,1
5.0,16,1,1,6,34.0,1592.5,9.25,30.25,33.58,4
5.0,16,1,1,7,35.5,2525.0,14.0,32.0,29.65,2
5.0,16,1,1,8,37.67,2917.17,11.0,34.17,34.57,6
5.0,16,1,1,9,32.57,3223.87,14.5,37.4,37.76,30
6.0,16,1,1,6,33.5,2717.5,30.5,32.5,39.75,2
6.0,16,1,1,8,36.0,2294.17,11.33,35.5,33.55,6
6.0,16,1,1,9,35.04,3078.96,14.81,36.73,34.71,26
7.0,16,1,1,2,35.5,2755.0,32.5,37.0,37.65,2
7.0,16,1,1,7,34.0,2375.0,10.0,35.0,36.7,1
7.0,16,1,1,8,44.0,2815.0,12.0,34.0,54.7,1
7.0,16,1,1,9,36.08,3192.92,13.73,37.17,36.58,12
8.0,16,1,1,10,36.0,2570.0,22.0,37.0,30.9,1
1.0,17,1,1,1,35.0,1455.0,14.0,30.0,31.8,1
1.0,17,1,1,8,32.5,3450.0,14.0,35.0,38.3,2
1.0,17,1,1,9,35.55,3323.73,13.2,38.0,32.38,11
1.0,17,1,1,10,39.0,2892.0,26.0,38.0,22.5,1
2.0,17,1,1,1,26.0,3630.0,17.0,38.0,32.2,1
2.0,17,1,1,6,34.5,2547.5,16.0,34.0,43.25,2
2.0,17,1,1,7,27.0,1250.0,4.0,28.0,33.8,2
2.0,17,1,1,8,32.45,2946.82,12.0,36.0,41.01,11
2.0,17,1,1,9,33.23,3431.12,15.08,36.88,34.13,26
3.0,17,1,1,4,33.0,3912.5,22.0,36.5,48.2,2
3.0,17,1,1,6,29.0,2105.0,8.5,30.0,39.7,2
3.0,17,1,1,7,28.25,2896.73,9.67,34.25,34.02,12
3.0,17,1,1,8,31.39,2852.33,12.72,35.67,40.71,18
3.0,17,1,1,9,31.48,3126.24,14.14,36.94,37.53,66
4.0,17,1,1,4,36.67,1217.67,9.67,29.33,38.93,3
4.0,17,1,1,5,36.5,2988.5,13.0,35.5,37.2,2
4.0,17,1,1,6,34.33,1767.33,13.0,30.0,37.47,3
4.0,17,1,1,7,35.0,1165.0,8.0,30.0,38.6,2
4.0,17,1,1,8,30.81,2447.75,12.88,33.81,33.21,16
4.0,17,1,1,9,33.69,3138.02,14.36,36.66,34.85,59
5.0,17,1,1,1,36.0,442.0,4.0,21.0,42.9,1
5.0,17,1,1,7,35.0,2808.0,13.0,35.0,33.2,2
5.0,17,1,1,8,32.75,2946.38,15.0,34.88,45.02,8
5.0,17,1,1,9,32.52,3090.48,16.05,37.0,37.21,23
5.0,17,1,1,10,28.0,3750.0,14.0,38.0,34.8,1
6.0,17,1,1,7,36.5,1290.0,13.5,30.0,27.9,2
6.0,17,1,1,8,37.0,2467.2,15.0,33.6,33.98,5
6.0,17,1,1,9,35.57,3034.0,15.3,37.62,37.05,21
7.0,17,1,1,7,38.0,1822.0,5.0,32.0,26.3,1
7.0,17,1,1,8,34.33,2666.67,14.67,33.67,33.47,3
7.0,17,1,1,9,34.36,2723.0,13.57,36.0,32.34,14
8.0,17,1,1,8,36.0,2385.0,16.0,35.0,26.3,2
8.0,17,1,1,9,36.5,2327.5,16.5,36.0,32.45,2
1.0,18,1,1,8,33.75,2964.75,14.5,36.25,33.38,4
1.0,18,1,1,9,38.62,2765.62,14.0,36.38,36.3,8
1.0,18,1,1,99,39.0,879.0,7.0,25.0,27.6,1
2.0,18,1,1,4,23.0,3240.0,8.0,32.0,32.6,1
2.0,18,1,1,6,40.0,1615.0,9.0,34.0,38.6,1
2.0,18,1,1,7,35.0,2940.0,15.5,37.5,31.75,2
2.0,18,1,1,8,31.3,3129.5,15.7,36.0,37.9,10
2.0,18,1,1,9,35.15,2720.77,14.92,36.54,34.17,26
3.0,18,1,1,1,34.0,600.0,12.0,24.0,30.1,1
3.0,18,1,1,4,42.0,4526.0,23.0,37.0,38.5,1
3.0,18,1,1,5,32.33,2426.0,13.0,31.0,33.0,3
3.0,18,1,1,6,31.62,3228.12,10.25,35.38,34.16,8
3.0,18,1,1,8,31.0,3568.62,14.75,36.69,39.69,16
3.0,18,1,1,9,32.44,3069.57,14.19,36.81,37.73,77
4.0,18,1,1,0,46.0,0.0,2.0,17.0,47.4,1
4.0,18,1,1,1,26.0,480.0,16.0,24.0,18.3,1
4.0,18,1,1,6,33.75,3101.75,10.5,34.5,34.4,4
4.0,18,1,1,7,31.0,2153.5,19.0,33.5,45.6,2
4.0,18,1,1,8,33.75,3042.56,15.47,35.94,38.09,16
4.0,18,1,1,9,34.79,3059.79,14.24,36.62,38.1,56
4.0,18,1,1,10,28.5,3630.0,16.0,38.5,38.1,2
5.0,18,1,1,7,38.0,2969.0,12.6,35.2,37.1,5
5.0,18,1,1,8,35.0,3057.3,13.9,35.5,39.53,10
5.0,18,1,1,9,33.14,3105.24,14.38,36.97,37.76,29
6.0,18,1,1,2,32.0,1985.0,5.0,33.0,39.0,1
6.0,18,1,1,3,38.0,2240.0,10.0,37.0,45.5,1
6.0,18,1,1,6,32.0,2110.0,11.0,36.0,40.7,1
6.0,18,1,1,7,39.0,1696.67,13.33,33.67,35.6,3
6.0,18,1,1,8,30.67,2651.0,16.33,36.0,41.6,3
6.0,18,1,1,9,34.52,3237.52,13.79,37.45,35.52,29
7.0,18,1,1,6,30.0,3941.0,18.0,37.0,28.1,1
7.0,18,1,1,7,43.0,1470.0,19.0,33.0,31.0,1
7.0,18,1,1,8,33.67,3098.83,11.83,35.67,38.5,6
7.0,18,1,1,9,34.12,3353.47,14.65,38.29,33.34,17
8.0,18,1,1,5,32.0,940.0,6.0,31.0,26.9,1
8.0,18,1,1,9,31.0,3005.0,10.0,38.0,42.0,1
1.0,19,1,1,8,32.25,2743.5,15.0,35.0,32.33,4
1.0,19,1,1,9,35.46,3340.08,9.75,37.0,33.26,13
2.0,19,1,1,1,36.0,400.0,3.0,27.0,55.8,1
2.0,19,1,1,2,24.0,3730.0,18.0,39.0,23.6,1
2.0,19,1,1,5,30.0,2339.0,9.5,35.5,29.3,2
2.0,19,1,1,6,32.25,2026.25,14.75,33.0,33.52,4
2.0,19,1,1,7,27.33,2445.0,12.67,32.0,36.63,3
2.0,19,1,1,8,32.0,3192.5,11.0,36.33,43.5,6
2.0,19,1,1,9,33.56,3043.76,11.88,36.96,36.84,25
2.0,19,1,1,10,38.0,2682.0,8.0,39.0,32.9,1
3.0,19,1,1,0,31.0,1361.0,20.0,31.0,34.3,1
3.0,19,1,1,2,40.0,2523.0,0.0,35.0,37.8,1
3.0,19,1,1,4,20.0,2976.0,15.0,38.0,64.2,1
3.0,19,1,1,5,27.0,3175.0,7.0,34.0,52.9,1
3.0,19,1,1,6,20.0,2548.0,6.0,37.0,24.8,1
3.0,19,1,1,7,30.67,2286.56,11.44,33.0,36.11,9
3.0,19,1,1,8,33.44,2785.31,11.75,34.56,35.17,16
3.0,19,1,1,9,31.9,3021.37,13.33,36.49,36.37,49
3.0,19,1,1,10,25.0,3624.0,22.0,37.0,36.2,1
4.0,19,1,1,1,31.0,3799.0,11.0,40.0,51.0,1
4.0,19,1,1,3,28.0,850.0,5.0,27.0,63.5,1
4.0,19,1,1,5,28.0,505.0,12.0,26.0,36.0,1
4.0,19,1,1,6,33.0,1915.0,10.5,32.0,37.98,4
4.0,19,1,1,7,36.33,3713.67,12.0,35.0,40.63,3
4.0,19,1,1,8,35.27,3152.18,13.36,36.0,37.01,11
4.0,19,1,1,9,33.53,3262.09,13.18,37.33,38.14,45
5.0,19,1,1,3,31.0,590.0,6.0,24.0,45.4,1
5.0,19,1,1,5,34.0,1021.0,10.0,29.0,31.9,1
5.0,19,1,1,6,34.5,2128.5,8.0,33.5,42.7,2
5.0,19,1,1,7,32.33,3223.33,15.67,35.67,40.4,3
5.0,19,1,1,8,34.45,2659.91,11.82,33.27,41.89,11
5.0,19,1,1,9,34.7,3257.78,16.04,37.59,36.89,27
6.0,19,1,1,3,42.0,630.0,9.0,26.0,30.4,1
6.0,19,1,1,4,41.0,3345.0,18.0,36.0,46.5,1
6.0,19,1,1,5,35.0,860.0,14.0,30.0,30.1,1
6.0,19,1,1,6,36.33,2545.0,11.5,34.0,52.4,3
6.0,19,1,1,7,35.0,2287.0,16.4,33.2,43.6,5
6.0,19,1,1,8,34.5,3626.75,11.0,37.0,32.52,4
6.0,19,1,1,9,35.03,3256.64,13.97,37.36,36.27,33
6.0,19,1,1,10,34.0,3700.0,15.0,38.0,37.1,1
7.0,19,1,1,5,35.0,1969.0,6.0,29.0,25.0,1
7.0,19,1,1,7,35.0,3629.0,8.0,39.0,30.7,1
7.0,19,1,1,8,32.67,3427.0,28.67,36.67,36.2,3
7.0,19,1,1,9,35.54,2992.38,11.67,36.31,29.99,13
8.0,19,1,1,8,40.0,1015.0,7.0,28.0,29.3,1
1.0,20,1,1,2,36.0,4763.0,5.0,38.0,37.6,1
1.0,20,1,1,4,32.0,1320.0,6.0,28.0,26.1,2
1.0,20,1,1,5,44.0,2389.0,15.0,34.0,28.3,1
1.0,20,1,1,7,34.5,2347.75,10.0,35.0,27.55,4
1.0,20,1,1,8,42.33,1995.33,9.33,32.0,31.17,3
1.0,20,1,1,9,37.18,3248.64,17.0,37.82,34.53,11
2.0,20,1,1,0,23.0,4470.0,19.0,37.0,38.7,1
2.0,20,1,1,1,35.0,1290.0,2.0,28.0,49.0,1
2.0,20,1,1,2,18.0,4800.0,14.0,39.0,30.0,1
2.0,20,1,1,3,26.5,2240.0,11.5,34.5,34.75,2
2.0,20,1,1,4,35.0,1265.0,13.0,25.0,38.1,1
2.0,20,1,1,5,35.0,3235.0,6.5,37.0,36.1,2
2.0,20,1,1,6,31.5,2955.0,12.0,34.0,30.85,2
2.0,20,1,1,7,33.33,3262.67,13.67,36.33,30.47,3
2.0,20,1,1,8,31.83,2499.58,9.25,34.58,37.4,12
2.0,20,1,1,9,32.17,3175.94,12.74,36.88,33.67,48
3.0,20,1,1,1,27.67,2283.33,9.67,29.33,45.2,3
3.0,20,1,1,4,39.0,3164.0,1.0,36.5,30.25,2
3.0,20,1,1,5,26.67,2579.33,8.0,31.67,37.6,3
